arm,target,train_subset,train_size,seed,training_seconds,rmse,mae,r2,pearson_r,spearman_rho,bias,inference_seq_per_second,inference_ms_per_sequence,device,peak_rss_mb,peak_gpu_mb,epochs_ran
irrm_pretrained,log10_pgen_1mm,1k,1000,50,4.99,0.6604886606165908,0.40637006388958447,0.8322682333755885,0.9292828110884466,0.9392455130418712,0.21391503595003497,79443.85923264487,0.01258750531078282,cuda,1549.6328125,255.98876953125,19.0
irrm_pretrained,log10_pgen_1mm,1k,1000,51,5.89,0.6372390774341838,0.39241801627750306,0.8438689107279675,0.9333474225263396,0.941621721540056,0.19241422764986238,78580.33201102511,0.012725830680630063,cuda,1567.53515625,255.98876953125,23.0
irrm_scratch,log10_pgen_1mm,1k,1000,42,23.13,0.5675127906661855,0.35095961425392186,0.8761671416561154,0.937109291811129,0.9487226634897591,0.07096433712849722,49901.41476917611,0.020039511998319045,cuda,1547.078125,255.98876953125,60.0
irrm_scratch,log10_pgen_1mm,1k,1000,43,15.61,0.5487943112163485,0.33568773672051616,0.8842012714556997,0.9412726757779909,0.949084309670342,0.06602086182336614,49383.01988887116,0.020249875407586358,cuda,1530.03125,255.98876953125,40.0
irrm_scratch,log10_pgen_1mm,1k,1000,44,9.52,0.6648318977548506,0.42654361325296536,0.8300550415051868,0.9127595437394332,0.9188339077448422,0.0633631568418735,49671.77068032257,0.020132159299007017,cuda,1536.828125,255.98876953125,23.0
irrm_scratch,log10_pgen_1mm,1k,1000,45,8.8,0.5754026215571453,0.3537011322377345,0.8727000416146815,0.9359365018938964,0.9437906456738564,0.08697872636101138,78318.26257008441,0.012768413996737137,cuda,1567.0390625,255.98876953125,35.0
irrm_scratch,log10_pgen_1mm,1k,1000,46,10.78,0.5914339264050594,0.3559291734268365,0.8655078129659881,0.9347964630335666,0.9440643595280251,0.08504480157971957,78297.12279984003,0.012771861394657061,cuda,1540.38671875,255.98876953125,44.0
irrm_scratch,log10_pgen_1mm,1k,1000,47,10.54,0.6312892435409316,0.37127948106885506,0.8467708585419784,0.938358781754315,0.947146302229228,0.20864989401004486,78701.99357101899,0.012706158441814075,cuda,1542.140625,255.98876953125,42.0
irrm_scratch,log10_pgen_1mm,1k,1000,48,5.42,0.7789986520475849,0.4847890187497359,0.766676758356806,0.9101877824346927,0.9124383703561733,0.33916751335536144,78214.11359544039,0.012785416263520711,cuda,1536.45703125,255.98876953125,21.0
irrm_scratch,log10_pgen_1mm,1k,1000,49,6.06,0.7225787829148815,0.4803692043319228,0.799250256201727,0.9158206089433159,0.9218188258377523,0.31839776090918176,77636.35061136573,0.012880564221853094,cuda,1561.94921875,255.98876953125,23.0
