arm,target,train_subset,train_size,seed,training_seconds,rmse,mae,r2,pearson_r,spearman_rho,bias,inference_seq_per_second,inference_ms_per_sequence,device,peak_rss_mb,peak_gpu_mb,epochs_ran
esm2_8m_mlp,log10_pgen,all,79730,43,63.05,0.5722816128637928,0.3497724788661413,0.9067101452692726,0.9532051754785794,0.9667819816787405,0.06594397495518078,744636.9475580577,0.0013429363171937319,cuda,1295.58203125,23.45751953125,60.0
esm2_8m_mlp,log10_pgen,all,79730,44,63.38,0.5729095378508662,0.34892790104491134,0.9065053119604066,0.9536574004133471,0.9674232426731361,0.08018154737074212,736760.647026297,0.0013572929065038773,cuda,1300.19921875,23.45751953125,60.0
irrm_pretrained,log10_pgen,all,79730,42,123.85,0.3057602609523895,0.2083267044257563,0.9733696476549023,0.9917018462735949,0.9894025191718101,0.1588558915729577,77911.56266318262,0.012835065371786638,cuda,1596.3984375,254.86376953125,27.0
irrm_pretrained,log10_pgen,all,79730,43,118.85,0.3227698346701869,0.19583600915331453,0.9703243178058237,0.9886645939613051,0.9832962906240956,0.11649408246044561,77761.84919341622,0.012859776489017266,cuda,1579.3515625,254.86376953125,26.0
irrm_pretrained,log10_pgen,all,79730,44,211.48,0.28060503644475776,0.14739548233582567,0.9775712146156854,0.9929846069686562,0.9923312548184898,0.08320273340059216,76331.09878614836,0.013100820188657731,cuda,1584.953125,254.86376953125,47.0
irrm_pretrained,log10_pgen,all,79730,45,215.6,0.2906337822506723,0.1697879711770245,0.9759393686285257,0.9930494157956323,0.9915791451404403,0.11848370121901147,76213.84869992676,0.013120974954791398,cuda,1603.67578125,254.86376953125,48.0
irrm_pretrained,log10_pgen,all,79730,46,144.15,0.33693704512417527,0.2029260203209646,0.9676620595011232,0.989456937144701,0.985854278301268,0.07777895175197753,77506.95307456442,0.012902068270416523,cuda,1622.1328125,254.86376953125,32.0
irrm_pretrained,log10_pgen,all,79730,47,198.11,0.28260784579697307,0.16704077865556358,0.977249902558756,0.9926284885670357,0.9930547129437717,0.12034238878009869,76224.02236325688,0.013119223690851051,cuda,1597.26171875,254.86376953125,44.0
irrm_pretrained,log10_pgen,all,79730,48,157.15,0.2956240286589957,0.16988515750641128,0.9751060224184863,0.9918395106629686,0.9882366619574364,0.037514705427660146,77747.24938970283,0.012862191368180339,cuda,1585.90625,254.86376953125,35.0
irrm_pretrained,log10_pgen,all,79730,49,202.71,0.2568489903064575,0.15425740537613158,0.9812081058492581,0.9950565011110328,0.9960072133460977,0.11595127294142848,76347.31414166577,0.013098037714129096,cuda,1580.203125,254.86376953125,45.0
irrm_pretrained,log10_pgen,all,79730,50,99.96,0.39284684013561044,0.2914359988728974,0.9560396278441484,0.9858889109334719,0.9763490870794563,0.21786421304129522,77578.69993954332,0.012890136091211825,cuda,1600.61328125,254.86376953125,21.0
irrm_pretrained,log10_pgen,all,79730,51,115.95,0.33713538320078806,0.21844640571312485,0.9676239768220666,0.9906641206786925,0.9865010824105642,0.13035446438857884,77558.41612855578,0.012893507241592779,cuda,1579.63671875,254.86376953125,25.0
irrm_scratch,log10_pgen,all,79730,42,114.17,0.2719535505097029,0.16653379054223957,0.9789329222438513,0.9919265890391352,0.9926972842928662,0.09609930151292388,77975.04366490629,0.012824616095086117,cuda,1585.13671875,254.86376953125,26.0
irrm_scratch,log10_pgen,all,79730,43,148.87,0.2806572979150532,0.1858581395148315,0.977562859309801,0.9949507777304938,0.995145779501445,0.05192284273870285,78143.844898836,0.012796913196357142,cuda,1572.2421875,254.86376953125,33.0
irrm_scratch,log10_pgen,all,79730,44,182.86,0.2834810367182595,0.16944260740206932,0.9771091006088122,0.9950294500699801,0.9956005429373097,0.10711986412509826,76530.48611350135,0.013066688202096523,cuda,1584.03515625,254.86376953125,41.0
irrm_scratch,log10_pgen,all,79730,45,93.79,0.3284325426622101,0.22519455615620482,0.9692739171693161,0.988786459724294,0.9899692333708238,0.13219256068879753,77059.23870669039,0.012977029319044889,cuda,1574.84765625,254.86376953125,21.0
irrm_scratch,log10_pgen,all,79730,46,114.35,0.27585077654973195,0.18547613126024184,0.9783247930033384,0.9915338350103832,0.9910657074195383,0.025506009252100864,77201.34301823228,0.012953142534888735,cuda,1576.3515625,254.86376953125,25.0
irrm_scratch,log10_pgen,all,79730,47,198.35,0.33604797728519187,0.21124316666040283,0.967832493067254,0.9958645289807903,0.9960726435747845,0.10184083611487582,76554.00202823328,0.013062674367189815,cuda,1596.35546875,254.86376953125,44.0
irrm_scratch,log10_pgen,all,79730,48,95.99,0.32095970522074435,0.2228937454828952,0.9706562335892933,0.9904940076818866,0.9904438010414041,0.17860603614144913,77715.69472656505,0.012867413763955924,cuda,1575.47265625,254.86376953125,21.0
irrm_scratch,log10_pgen,all,79730,49,142.4,0.324897288809792,0.19739056002251965,0.969931829346724,0.9933873020382896,0.9936995466077865,0.12007436457931936,77726.9541308783,0.012865549810638133,cuda,1571.75390625,254.86376953125,31.0
irrm_scratch,log10_pgen,all,79730,50,89.87,0.3152489172546755,0.21929226072923863,0.9716911622598429,0.9860163867885153,0.9893431929980233,0.04317832128811549,76554.0589797288,0.01306266464936622,cuda,1584.25390625,254.86376953125,20.0
